stockName,industryName
SWVL Holdings Corp Class A,交通运输
North Atlantic Acquisition Corporation Class A,非银金融
SCP & CO Healthcare Acquisition Co. Class A,医药生物
Astrea Acquisition Corp. Class A,非银金融
Peridot Acquisition Corp. II Class A,非银金融
"HomeUnion Holdings, Inc.",房地产
Steakholder Foods Ltd. Sponsored ADR,食品饮料
One Equity Partners Open Water I Corp. Class A,非银金融
Forest Road Acquisition Corp. II Class A,非银金融
"Prometheus Biosciences, Inc",医药生物
BankFlorida,银行
TZP Strategies Acquisition Corp. Class A,非银金融
Monument Circle Acquisition Corp. Class A,非银金融
Glucose Biosensor Systems (Greater China) Holdings Inc,医药生物
"ProLung, Inc.",医药生物
Mavenir plc Class A,通信
"Precision Optics Corporation, Inc.",电子
EF Hutton Acquisition Corp. I,非银金融
IntelePeer Inc,通信
Oyster Enterprises Acquisition Corp. Class A,非银金融
"Karat Packaging, Inc.",轻工制造
"Sun Country Airlines Holdings, Inc.",交通运输
"GreenLight Biosciences Holdings, PBC",医药生物
Monsanto Company,农林牧渔
"PyroGenesis Canada, Inc.",环保
Vector Acquisition Corp. II Class A,非银金融
大自然药业,医药生物
"JOANN, Inc.",轻工制造
Dragoneer Growth Opportunities Corp. III Class A,非银金融
TH International Limited,食品饮料
26 Capital Acquisition Corp. Class A,非银金融
"Hayward Holdings, Inc.",机械设备
洪恩,计算机
Elutia Inc.,电子
Prime Skyline Limited,房地产
"ARS Pharmaceuticals, Inc.",医药生物
"Processa Pharmaceuticals, Inc.",医药生物
"TOMI Environmental Solutions, Inc.",环保
GoldMining Inc.,有色金属
"Thryv Holdings, Inc.",计算机
RedBall Acquisition Corp Class A,非银金融
"NorthWestern Energy Group, Inc.",公用事业
美国电力,公用事业
"Snail, Inc. Class A",计算机
"Oncorus, Inc.",医药生物
"C4 Therapeutics, Inc.",医药生物
Velodyne Lidar Inc.,电子
丽翔教育,社会服务
"Immunome, Inc.",医药生物
"Academy Sports and Outdoors, Inc.",商贸零售
"Mission Produce, Inc.",食品饮料
秦淮数据,计算机
"AmeriHome, Inc. Class A",非银金融
"GeoVax Labs, Inc.",医药生物
Siyata Mobile Inc.,通信
丹博里原油,石油石化
阿斯利康,医药生物
Amesite Inc.,计算机
"Greenwich LifeSciences, Inc.",医药生物
CalciMedica，Inc.,医药生物
"Prelude Therapeutics, Inc.",医药生物
Excellon Resources Inc.,有色金属
"PMV Pharmaceuticals, Inc.",医药生物
"Taysha Gene Therapies, Inc.",医药生物
"Evolv Technologies Holdings, Inc.",计算机
"Asana, Inc. Class A",计算机
Bragg Gaming Group Inc.,传媒
毫微,电子
"Tyra Bioscience, Inc",医药生物
Acropolis Infrastructure Acquisition Corp. Class A,非银金融
noco-noco Inc.,电子
"Xos, Inc.",汽车
"Biotricity, Inc.",医药生物
Virax Biolabs Group Ltd. Class A,医药生物
IceCure Medical Ltd.,医药生物
SmartRent Inc Class A,计算机
authID Inc.,计算机
ReNew Energy Global plc Class A,电力设备
FAT Brands Inc. Class B,食品饮料
Dragonfly Energy Holdings Corp,电子
Envirotech Vehicles Inc,汽车
Good Works II Acquisition Corp.,非银金融
Shelter Acquisition Corp. I Class A,非银金融
Corsair Partnering Corporation Class A,非银金融
micromobility.com Inc. Class A,汽车
SHF Holdings Inc Class A,非银金融
"Spire Global, Inc. Class A",通信
Otonomo Technologies Ltd.,计算机
Elliott Opportunity II Corp. Class A,非银金融
International Media Acquisition Corp. Class A,传媒
Airspan Networks Holdings Inc,通信
G3 VRM Acquisition Corp. Class A,非银金融
Momentus Inc Class A,国防军工
Chavant Capital Acquisition Corp.,非银金融
Fintech Acquisition Corp. VI Class A,非银金融
Coliseum Acquisition Corp. Class A,非银金融
"DatChat, Inc.",计算机
"Tango Therapeutics, Inc.",医药生物
Surrozen Inc,医药生物
"Essential Utilities, Inc.",公用事业
Shl Telemedicine Ltd. ADR,医药生物
Addex Therapeutics Ltd Sponsored ADR,医药生物
"ChoiceOne Financial Services, Inc.",银行
"Ambac Financial Group, Inc.",非银金融
"NexPoint Real Estate Finance, Inc.",房地产
Professional Holding Corp Class A,银行
"Schrodinger, Inc.",医药生物
Casper Sleep Inc,家用电器
"PPD, Inc.",医药生物
"Cleanspark, Inc.",电力设备
Arcutis Biotherapeutics Inc,医药生物
"Black Diamond Therapeutics, Inc.",医药生物
"Cincinnati Bancorp, Inc.",银行
"Vivint Smart Home, Inc. Class A",计算机
LifeVantage Corporation,美容护理
来福威食品,食品饮料
Liberty All-Star Equity Fund,非银金融
"AgileThought, Inc. Class A",计算机
"DraftKings, Inc. Class A",社会服务
ORIC Pharmaceuticals Inc,医药生物
Carrier Global Corp.,家用电器
Yunhong International Class A,非银金融
"Zentalis Pharmaceuticals, Inc.",医药生物
Arconic Corp.,有色金属
"Quanergy Systems, Inc. Class A",电子
BTC Digital Ltd.,非银金融
Brookfield Infrastructure Corp. (New York) Class A,公用事业
"RiverNorth Flexible Municipal Income Fund, Inc.",非银金融
"Research Solutions, Inc.",计算机
"Cepton, Inc.",电子
Biotech Acquisition Company Class A,医药生物
AF Acquisition Corp. Class A,非银金融
"Mason Industrial Technology, Inc. Class A",机械设备
Science Strategic Acquisition Corp. Alpha Class A,非银金融
RMG Acquisition Corp. VII Class A,非银金融
Silver Spike Acquisition Corp. II Class A,非银金融
Fortistar Sustainable Solutions Corp. Class A,环保
EQ Health Acquisition Corp. Class A,医药生物
"Vine Energy, Inc. Class A",石油石化
涂鸦智能,计算机
"United Homes Group, Inc. Class A",房地产
"Duckhorn Portfolio, Inc.",食品饮料
Constellation Acquisition Corp. I Class A,非银金融
"Gain Therapeutics, Inc.",医药生物
Climate Real Impact Solutions II Acquisition Corp. Class A,环保
Hudson Executive Investment Corp. II Class A,非银金融
聚好商城,商贸零售
康乃德生物,医药生物
"Olo, Inc. Class A",计算机
D&Z Media Acquisition Corp. Class A,非银金融
"Greenbrook Tms, Inc.",医药生物
海银控股,非银金融
"Aeva Technologies, Inc.",电子
Sonder Holdings Inc. Class A,社会服务
Progress Acquisition Corp. Class A,非银金融
"Better Therapeutics, Inc.",医药生物
"Longboard Pharmaceuticals, Inc.",医药生物
Opthea Limited Sponsored ADR,医药生物
"Tarsus Pharmaceuticals, Inc.",医药生物
"Aligos Therapeutics, Inc.",医药生物
"Eargo, Inc.",医药生物
Social Capital Hedosophia Holdings Corp. IV Class A,非银金融
"Eastern Bankshares, Inc.",银行
Social Capital Hedosophia Holdings Corp. VI Class A,非银金融
"Kiromic Biopharma, Inc.",医药生物
"Cyxtera Technologies, Inc. Class A",计算机
Draganfly Inc,国防军工
"Orange County Bancorp, Inc.",银行
"Indaptus Therapeutics, Inc.",医药生物
Logistics Innovation Technologies Corp. Class A,交通运输
"Healthcare Royalty, Inc. Class A",医药生物
"European Wax Center, Inc. Class A",美容护理
"IDW Media Holdings, Inc. Class B",传媒
盛丰物流,交通运输
NET Power Inc.,电力设备
"Eliem Therapeutics, Inc.",医药生物
M17 Entertainment Ltd. Sponsored ADR Class A,传媒
Live Oak Crestview Climate Acquisition Corp. Class A,非银金融
"Cadre Holdings, Inc.",国防军工
Virgin Group Acquisition Corp. III Class A,非银金融
Hippo Holdings Inc,非银金融
Sachem Acquisition Corp. Class A,非银金融
"Nogin, Inc.",计算机
Oasis Midstream Partners LP,石油石化
Envela Corporation,轻工制造
Wyndham Hotel Corporation,社会服务
Standard Pacific Corporation,房地产
Smucker J M Co Cl B,食品饮料
"EPL Oil & Gas, Inc.",石油石化
Pansoft Co. Ltd.,计算机
"Expedia, Inc.",社会服务
Kayne Anderson Income Strategies Fund,非银金融
"BMC Software, Inc.",计算机
"General Nutrition, Inc.",美容护理
"Cantor Fitzgerald Income Trust, Inc. Class AX",非银金融
Fushi Copperweld Inc.,有色金属
DIRECTV,传媒
Deerbank Corp.,银行
"Singing Machine Company, Inc.",家用电器
Metal Sky Star Acquisition Corp.,非银金融
A SPAC II Acquisition Corp. Class A,非银金融
"bioAffinity Technologies, Inc.",医药生物
"Santarus, Inc.",医药生物
Scotts Miracle-Gro Co (The) Shs When Issued,农林牧渔
Natura & Co Holding SA Sponsored ADR,美容护理
CHP Merger Corp Class A,非银金融
Perdoceo Education Corporation,社会服务
Diversified Healthcare Trust,社会服务
IEC Electronics Corp.,电子
Vonage Holdings Corp.,通信
"NeuroBo Pharmaceuticals, Inc.",医药生物
"Blue Ridge Bankshares, Inc.",银行
Harbin Electric Inc.,电力设备
新风医疗,医药生物
Immunovant Inc,医药生物
ADS-TEC Energy Public Limited Company,电力设备
"Coupang, Inc. Class A",商贸零售
OCA Acquisition Corp. Class A,非银金融
第一高中,社会服务
Ferguson Plc,轻工制造
"Hamilton Lane Alliance Holdings I, Inc. Class A",非银金融
SVF Investment Corp. 2 Class A,非银金融
"Symbotic, Inc. Class A",计算机
Alpha Tau Medical Ltd,医药生物
"BuzzFeed, Inc. Class A",传媒
Authentic Equity Acquisition Corp. Class A,非银金融
Hennessy Capital Investment Corp. V Class A,非银金融
Marlin Technology Corp. Class A,计算机
Group Nine Acquisition Corp. Class A,非银金融
TortoiseEcofin Acquisition Corp. III Class A,非银金融
Forian Inc,计算机
Class Acceleration Corp. Class A,非银金融
Deep Lake Capital Acquisition Corp. Class A,非银金融
InnovAge Holding Corp.,医药生物
Athlon Acquisition Corp. Class A,非银金融
"Envoy Medical, Inc.",医药生物
Khosla Ventures Acquisition Co. Class A,非银金融
Lerer Hippeau Acquisition Corp. Class A,非银金融
Scilex Holding Company,医药生物
VectoIQ Acquisition Corp. II Class A,非银金融
Fortress Capital Acquisition Corp. Class A,非银金融
Powered Brands Class A,美容护理
Hygo Energy Transition Ltd.,石油石化
"Corsair Gaming, Inc.",计算机
Keurig Dr Pepper Inc.,食品饮料
"Laird Superfood, Inc.",食品饮料
"Bentley Systems, Incorporated Class B",计算机
Humanigen Inc,医药生物
伟亚光电,电子
"PaxMedica, Inc.",医药生物
E.Merge Technology Acquisition Corp Class A,非银金融
Equity Distribution Acquisition Corp Class A,非银金融
TPG Pace Beneficial Finance Corporation Class A,非银金融
Dyne Therapeutics Inc,医药生物
Vitru Ltd.,社会服务
"Athira Pharma, Inc.",医药生物
COMPASS Pathways Plc Sponsored ADR,医药生物
"Mediaco Holding, Inc. Class A",传媒
Bogota Financial Corp.,银行
"Protara Therapeutics, Inc.",医药生物
"GoodRx Holdings, Inc. Class A",医药生物
Beam Global,电力设备
Palantir Technologies Inc. Class A,计算机
New Mountain Finance Corporation,非银金融
"Abacus Life, Inc.",非银金融
"StepStone Group, Inc. Class A",非银金融
"Outset Medical, Inc.",医药生物
"Unity Software, Inc.",计算机
Metacrine Inc,医药生物
"Broadstone Net Lease, Inc.",房地产
"Sumo Logic, Inc.",计算机
JFrog Ltd.,计算机
Lightspeed Commerce Inc,计算机
"Pactiv Evergreen, Inc.",轻工制造
American Well Corporation Class A,医药生物
VIQ Solutions Inc.,计算机
Rockley Photonics Holdings Limited,电子
"Joby Aviation, Inc.",国防军工
Li-Cycle Holdings Corp.,有色金属
PetVivo Holdings Inc,医药生物
"RenovoRx, Inc.",医药生物
"Southern States Bancshares, Inc.",银行
Cardiol Therapeutics Inc. Class A,医药生物
"PharmaCyte Biotech, Inc.",医药生物
"Marti Technologies, Inc.",计算机
"Dr Pepper/Seven-Up Companies, Inc.",食品饮料
"Feihe International, Inc.",食品饮料
CBS Corporation,传媒
China TransInfo Technology Corp.,计算机
Winner Medical Group Inc.,医药生物
Sinoenergy Corporation Com New,石油石化
"CB Richard Ellis Services, Inc.",房地产
Pactera Technology International Ltd. Sponsored ADR,计算机
Portland General Corporation,公用事业
Honeywell Inc.,机械设备
"Patriot American Hospitality, Inc.",社会服务
"Zhongpin, Inc.",食品饮料
Lyondellbasell Industries N Shs - B -,基础化工
Innovation Beverage Group Ltd.,食品饮料
Hub Cyber Security Ltd.,计算机
FinServ Acquisition Corp. II Class A,非银金融
Soar Technology Acquisition Corp. Class A,非银金融
IDEX Biometrics ASA Sponsored ADR,医药生物
Global Synergy Acquisition Corp. Class A,非银金融
Pioneer Merger Corp. Class A,非银金融
Aura FAT Projects Acquisition Corp. Class A,非银金融
Adit Edtech Acquisition Corp.,计算机
Moolec Science SA,医药生物
Edify Acquisition Corp. Class A,非银金融
"Near Intelligence, Inc. Class A",计算机
SiriusPoint Ltd,非银金融
IM Cannabis Corp,医药生物
Leo Holdings Corp. II Class A,非银金融
ARYA Sciences Acquisition Corp. IV Class A,非银金融
Bright Lights Acquisition Corp. Class A,非银金融
Sports Ventures Acquisition Corp. Class A,非银金融
Gogoro Inc.,家用电器
Priveterra Acquisition Corp. II,非银金融
eFFECTOR Therapeutics Inc,医药生物
KL Acquisition Corp. Class A,非银金融
Epiphany Technology Acquisition Corp. Class A,非银金融
Prospector Capital Corp. Class A,非银金融
SES AI Corporation Class A,计算机
enCore Energy Corp.,石油石化
Empowerment & Inclusion Capital I Corp. Class A,非银金融
Score Media and Gaming Inc. Class A,传媒
Osisko Development Corp,煤炭
VYNE Therapeutics Inc,医药生物
Kaspien Holdings Inc,商贸零售
Silence Therapeutics PLC Sponsored ADR,医药生物
Denali Capital Acquisition Corp. Class A,非银金融
ClimateRock Class A,环保
"BYND Cannasoft Enterprises, Inc.",医药生物
Akumin Inc,医药生物
PainReform Ltd.,医药生物
voxeljet AG Sponsored ADR,机械设备
Heritage Global Inc.,非银金融
"Citizens Financial Services, Inc.",银行
"MSP Recovery, Inc. Class A",社会服务
雅乐科技,电子
GreenPower Motor Company Inc.,汽车
"Maxeon Solar Technologies, Ltd.",电力设备
Greencity Acquisition Corp.,非银金融
"Applied UV, Inc.",医药生物
"American Outdoor Brands, Inc.",轻工制造
HighPeak Energy Inc,石油石化
Medicenna Therapeutics Corp.,医药生物
Anghami Inc.,传媒
"Nuvation Bio, Inc. Class A",医药生物
Hall of Fame Resort & Entertainment Company,社会服务
"Getty Images Holdings, Inc. Class A",传媒
Immatics N.V.,医药生物
嘉纳科技,电子
SIGNA Sports United N.V.,社会服务
小鹏汽车,汽车
"Mirion Technologies, Inc. Class A",电力设备
"Kymera Therapeutics, Inc.",医药生物
NANO-X IMAGING LTD,医药生物
Pershing Square Tontine Holdings Ltd. Class A,非银金融
"G Squared Ascend II, Inc. Class A",非银金融
"WCG Clinical, Inc.",医药生物
"Weber, Inc. Class A",轻工制造
Better Being Co.,美容护理
"Paltalk, Inc.",传媒
DILA Capital Acquisition Corp. Class A,非银金融
"ABVC BioPharma, Inc.",医药生物
"Rover Group, Inc. Class A",社会服务
NuScale Power Corporation Class A,电力设备
Patria Latin American Opportunity Acquisition Corporation Class A,非银金融
博士伦,医药生物
Hudson Acquisition I Corp.,非银金融
"DecisionPoint Systems, Inc.",计算机
PepGen Inc.,医药生物
Longeveron Inc. Class A,医药生物
Ryvyl Inc.,计算机
ABG Acquisition Corp. I Class A,非银金融
"AmpliTech Group, Inc.",电子
"Gaucho Group Holdings, Inc.",商贸零售
"Apexigen, Inc",医药生物
Pardes Biosciences Inc,医药生物
Liberty Media Acquisition Corp. Class A,非银金融
Dune Acquisition Corp. Class A,非银金融
CF Acquisition Corp. IV Class A,非银金融
"Virpax Pharmaceuticals, Inc.",医药生物
Perpetua Resources Corp.,有色金属
Corner Growth Acquisition Corp. Class A,非银金融
"7GC & Co. Holdings, Inc. Class A",非银金融
EdtechX Holdings Acquisition Corp. II Class A,计算机
"Decibel Therapeutics, Inc.",医药生物
GT Biopharma Inc,医药生物
Talis Biomedical Corp.,医药生物
"Gelesis Holdings, Inc.",医药生物
"System1, Inc. Class A",计算机
天睿祥,电子
Go Acquisition Corp. Class A,非银金融
American Strategic Investment Co. Class A,非银金融
"Harmony Biosciences Holdings, Inc.",医药生物
CureVac N.V.,医药生物
"Duck Creek Technologies, Inc.",计算机
NETSTREIT Corp.,房地产
"Disc Medicine, Inc.",医药生物
Corvus Gold Inc.,有色金属
贝壳,房地产
"Presidio Property Trust, Inc. Class A",房地产
Kubient Inc,传媒
"Nautilus Biotechnolgy, Inc.",医药生物
"Checkmate Pharmaceuticals, Inc.",医药生物
Freeline Therapeutics Holdings Plc Sponsored ADR,医药生物
"Orchestra BioMed Holdings, Inc.",医药生物
"Oak Street Health, Inc.",医药生物
"Acutus Medical, Inc.",医药生物
Integra Resources Corp,有色金属
"Fathom Holdings, Inc.",房地产
"Vital Farms, Inc.",食品饮料
Brookfield Renewable Corp. Class A,公用事业
